Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Class
124422;1.373794;2.014898;0.913976;1.631246;-0.2266;-1.221473;0.911771;-0.85855;-0.356909;-1.616906;0.449178;-1.430901;0.902444;1.121463;0.550131;1.10835;2.527028;-0.331794;-0.170485;-1.23356;0.215314;-0.078355;-0.957315;-0.581549;-0.442348;0.503305;-0.148512;0.175729;11.41;0
124805;-0.003893;0.023019;-1.58663;-0.88929;1.677089;0.558352;-0.000605;-2.012286;0.316245;0.941855;0.968674;1.130369;1.261093;-0.21908;-0.259861;0.05169;1.043158;-0.517338;-0.84519;-1.004952;0.216569;0.612521;0.111835;0.868643;-0.737698;0.082254;-0.491339;-0.241362;13.51;0
124808;-2.101603;0.497669;2.528252;-0.603125;-1.938473;-0.677343;2.148246;0.076298;-0.68293;-1.239512;-1.724651;-1.607328;-0.658911;0.546949;-0.910122;0.188097;0.204024;-0.164807;-0.597271;0.397229;-0.596265;0.301454;0.181274;0.790443;0.627125;0.677746;0.523697;-0.377592;3.36;0
124840;-2.47532;-1.088768;2.152695;1.369191;0.230426;-0.722699;-1.978965;-1.424438;-0.798368;-2.093848;-0.079697;0.368216;-0.665381;1.553618;1.418477;-0.32364;0.528888;1.503282;0.73402;0.742327;0.348295;-0.340817;-0.011861;0.396647;0.034695;-0.151316;-0.27636;-0.514257;34.77;0
125007;-2.974793;0.649477;0.115945;-0.292467;-0.696656;-0.99605;1.031869;-1.908974;-0.250574;1.195551;-1.132974;1.049117;-0.370053;-0.967918;0.689179;-0.931103;0.353264;-0.071192;0.687772;-0.05852;-1.077083;-0.792308;-0.032844;0.237822;-0.071352;-0.158243;0.399199;0.051942;45.64;0
125240;2.768383;2.904239;-2.066473;0.422529;0.43917;-0.950915;0.237164;0.204131;0.309218;1.463476;0.8924;-1.300269;-0.670109;-0.573642;-0.072314;0.500092;2.002505;1.363665;0.526986;0.557111;0.253781;-0.360202;0.57416;-0.744815;0.189315;0.209545;0.43158;-0.248071;24.93;0
125325;1.504551;-1.541676;-2.336352;0.395315;-0.358904;2.204746;-1.749721;-0.143862;1.360741;-1.335759;1.380424;0.357253;-1.407687;-1.57893;0.551615;-1.369925;0.098167;-0.816587;-0.043429;-0.458298;0.991948;0.13294;-0.105508;-0.493275;-0.496055;-0.618405;0.777357;0.262001;3.29;0
125404;-0.277651;2.613932;0.404017;-0.887006;-1.800665;-1.469519;-2.57427;-0.980941;0.364299;-1.866908;0.534586;-1.025787;-0.060165;-0.596175;0.351624;-0.809502;-0.376265;0.11673;-0.56245;-0.272693;1.306872;-0.587559;-0.785062;0.807046;0.556879;-0.115947;0.494147;-0.371042;648.77;0
125445;-0.954895;0.419516;-1.039643;1.341039;-1.174625;1.978961;-1.405024;0.322439;-0.327373;-1.238466;-0.549005;1.168613;-0.66358;0.20755;-0.787262;0.166215;0.451913;0.605388;1.06105;0.721608;-0.770857;-0.110063;0.860138;-0.309222;0.299535;-0.024955;0.521332;0.083611;75.48;0
125469;-1.189164;-1.774119;-2.572956;-0.017447;-2.217617;-0.419873;1.489269;0.554479;0.863873;-0.672901;-0.743557;-1.574081;0.063942;-2.0215;-0.31742;-0.737112;1.77544;0.648616;-0.271951;0.368213;0.312466;0.783124;0.825186;-0.487953;-0.147345;-0.65492;0.471864;-0.251923;1722.16;0
125655;2.061812;3.557436;-2.364842;-1.901685;-1.753524;-0.849493;1.348087;0.335396;1.050111;2.176165;-0.400065;-0.873548;1.610344;0.429563;1.197061;0.025654;-0.853035;-0.909717;0.209181;0.145938;-0.524858;0.84593;-0.034591;-0.115863;-0.032345;0.048425;0.090263;-0.454943;9.9;0
125831;3.643645;0.407538;-0.689674;-1.197327;0.712848;0.530485;-0.169529;0.292194;-0.383682;-0.378424;-0.837947;0.140066;-0.131424;-0.443451;-0.014822;0.139689;-0.597831;-1.021249;-0.69894;-0.103509;0.092578;0.344285;0.532544;0.351993;-0.124664;0.242405;0.54215;-0.268426;139.33;0
125836;-1.250516;0.900308;0.314344;-4.355647;-0.296431;0.090544;-0.459218;-1.860406;-0.210548;0.996725;-0.142426;0.714359;-0.755475;-0.050167;0.33146;-0.483049;-0.645435;0.520317;-0.202986;-0.881816;1.393177;0.981562;-0.954894;-0.126575;0.69328;0.409809;-0.105035;-0.213591;106.58;0
125972;2.14991;-0.735979;2.142627;0.143829;0.368593;-0.242675;-1.07156;1.588952;-0.519813;0.876726;-0.745883;0.10179;-0.291334;-1.112117;1.136252;0.058545;-1.049487;-0.464742;-2.169855;0.075839;0.630759;-0.911065;-0.099567;-0.108571;0.224263;-0.734005;-0.249428;-0.006932;21.42;0
126076;-0.015375;-1.647645;0.751173;1.921774;2.555497;0.312445;-0.242363;0.71339;0.852994;1.531439;-1.389282;0.500189;0.093543;-0.08817;-0.017568;0.046776;-0.838006;0.53294;-0.519289;0.248653;-0.486292;0.934224;-1.072803;-1.328624;0.282042;0.496485;0.237923;-0.19948;274.95;0
126294;-0.484236;0.020317;-0.555921;-1.416953;-0.358441;0.069474;-0.59796;-1.081441;0.03161;-0.592319;0.408259;-0.533724;-0.188845;1.622032;-0.857526;-0.993714;0.788722;1.20607;-1.244106;1.710253;-0.527438;-0.979079;0.687274;-0.043196;0.035969;-1.017505;0.495693;-0.305715;18.03;0
126419;2.863218;2.465932;0.593724;0.901464;0.925312;-0.266745;2.110328;0.036008;-1.596071;0.078888;0.486981;-1.070196;-0.570316;-0.373812;0.093113;0.490974;0.169039;-0.551122;0.165959;-0.050785;0.002384;0.007226;-0.937507;0.608423;-0.000122;-0.444328;-0.068429;-0.264528;19.27;0
126489;-0.089823;-0.805711;0.458757;0.681406;0.088827;1.264447;-1.543329;0.262166;0.396775;-0.148927;1.753408;1.459967;-1.620469;-2.11442;-0.518095;-1.777155;-1.132716;-0.438648;-0.492564;-0.274641;0.052045;-0.585272;-0.265031;-0.041844;0.977133;1.000403;-0.157869;-1.231515;0.5;0
126528;0.507911;-0.31628;1.136713;-0.997666;3.862505;-1.904479;0.476623;0.003185;1.588599;0.676415;-0.421858;0.503777;0.578321;1.175221;-1.276334;1.663019;0.569683;-1.701992;-0.254333;0.227036;0.087016;0.531999;0.123752;1.262661;-0.188584;0.075432;-0.574338;-0.125246;61.16;0
126588;0.414134;2.249448;-0.040313;2.251879;-4.114353;-1.196504;2.168768;2.183743;1.675462;1.415314;-1.908009;-0.472858;-0.887503;0.53075;0.720773;0.479991;0.277091;0.672926;1.715589;1.125213;-1.09712;-1.127455;0.500833;-0.440612;0.114049;-0.512178;-0.328945;0.011163;4.53;0
126682;-3.239919;-0.789565;1.584659;-0.317178;-0.940374;-1.028326;0.950483;-2.26485;-0.577018;2.464474;0.851607;-1.627215;1.373977;0.100281;-0.243252;0.908621;0.79841;1.789542;-0.837324;0.281101;1.449345;-1.270704;0.316894;-0.298606;1.071912;-0.667563;-0.278547;-0.139196;14.5;0
127020;0.492402;0.612778;1.264922;2.924581;0.952553;-1.387056;-1.404103;-1.706675;-0.816271;-0.335785;0.966311;1.220941;-0.384175;0.55533;-2.726589;0.592296;-0.539443;-1.047356;0.08875;-0.127852;1.521457;-0.471207;0.698658;-0.409021;0.690048;-0.620506;0.490349;0.06538;7.1;0
127250;-1.167249;1.247816;0.144877;-2.252664;-0.989009;0.134282;-1.922489;-2.685734;2.037655;0.244105;1.184842;1.261711;-0.525858;0.089216;0.220705;-0.027667;-1.075298;1.044927;0.167705;-0.594484;0.339912;-0.522146;0.488403;-0.426066;0.197234;-0.464113;-0.16189;0.318518;19.12;0
127258;-2.841249;-0.610431;-0.160029;-0.312172;0.831179;0.692208;0.330257;0.145053;1.673374;1.034723;1.520751;-0.20529;-0.482632;1.587536;0.231906;-0.66931;0.564698;1.12178;-0.77935;-0.631049;-0.645203;-0.411075;0.801278;0.327524;-0.785071;0.477412;0.192518;0.349625;64.45;0
127440;-1.078417;0.266019;1.40882;-0.143358;-0.032909;-2.590166;0.176649;0.697378;0.464033;0.756828;1.535241;-0.644007;0.114183;0.73192;1.765215;-0.011624;0.689584;0.658546;0.883819;0.611474;-0.467691;-0.485974;-1.098144;-0.167693;1.127775;0.268473;-0.600272;0.32261;33.67;0
127454;-1.094508;0.873708;-1.057346;0.01233;1.243629;-0.610491;1.518187;0.480303;-1.933412;1.959446;-0.976312;-0.246703;-0.861765;-0.428168;-0.013791;0.745783;-0.969821;-0.508635;1.323526;-0.211603;-0.697606;0.49486;-0.31046;1.186049;-0.125037;0.523034;0.520179;-0.203094;96.01;0
127509;1.938271;-0.963583;-2.254985;1.08719;-1.51233;-0.407813;0.670075;-0.294058;-0.716953;-0.027569;1.599039;-0.19868;-0.678189;1.442277;0.961526;-0.71394;0.184766;-0.204464;0.961578;1.555364;-0.763476;-0.061007;0.269851;0.150779;0.043631;-0.518645;0.094208;-0.306493;221.06;0
127532;-2.14439;1.141274;-2.26357;4.895341;0.288522;-0.360188;-0.611202;0.533783;-1.252915;-0.343207;-0.314596;0.771842;0.567462;1.757185;0.578371;0.148182;-0.549986;0.46401;-0.782612;0.074684;-0.472861;1.115347;0.965711;-0.531907;0.536544;-0.976592;-0.540739;-0.185203;19.05;0
127604;-1.610203;-1.216286;-1.182525;0.716194;0.693105;-1.689167;-0.695366;-0.302775;1.943592;1.590163;0.834406;-1.116481;-1.007008;0.883949;-0.546374;-1.582969;0.815193;0.43942;-0.579293;0.385816;0.29829;0.166228;-0.323121;-0.605494;-0.107132;0.313122;-0.207352;0.19904;16.15;0
128005;0.389007;-1.437902;1.016075;0.104421;0.231869;-0.396717;-1.629636;0.931464;-1.728138;0.420325;0.284683;-0.567769;0.496299;0.400652;0.306947;-0.701375;0.54947;-0.210431;-1.651752;-0.416705;0.083778;0.635232;1.208384;1.016682;0.110595;-0.031391;-0.310089;0.102826;139.29;0
128066;-2.655298;-2.911781;-0.618426;-1.486603;0.256189;-1.191793;0.150412;1.36768;1.934013;0.678862;-0.972204;-0.171832;0.764366;-0.809933;-0.159621;-0.745627;1.028117;0.38674;-0.157179;-0.623243;1.102677;0.417475;0.208895;0.134639;0.033532;-0.390083;0.092627;-0.251502;156.89;0
128340;-1.355063;-1.14099;0.328819;-2.613951;1.709355;-0.424722;-1.751516;-1.058114;-0.166077;0.010776;1.203566;0.265807;0.610934;0.668233;-0.635848;1.488708;-0.743457;-0.303324;-0.099222;0.598137;-1.121955;-0.646741;-0.45121;0.796196;-0.189069;0.487889;-0.142954;0.355421;100.57;0
128478;-3.31573;-1.68082;-0.727897;1.73177;-2.26827;-2.267105;1.118388;-0.292289;-1.367469;1.100536;-0.445224;0.867715;0.19428;0.382505;-0.480077;-1.166947;-0.613166;-0.094552;0.621353;0.930642;-0.653021;-0.374979;-0.725806;0.042399;0.18269;0.636319;-0.119221;-0.365842;7.94;0
128554;1.724022;-0.963512;-0.71591;-0.706434;0.222455;-0.415654;0.720552;-0.099542;1.035478;-0.852934;1.91595;0.317871;-1.762006;-0.015731;-0.603588;0.360727;-0.338709;-0.170393;1.418303;-0.755201;-1.470085;0.715788;0.446128;0.009685;-0.329714;0.844629;-0.334867;-0.17242;62.43;0
128812;-0.657658;0.788747;-1.52845;3.767905;-1.618624;-0.936315;0.681245;1.746266;0.642444;-0.409519;-0.758508;1.744583;-1.192287;0.681297;-0.018816;1.413136;-0.475844;0.919651;-1.029637;-0.555924;0.095622;-1.278813;-0.406882;0.817266;-0.590929;-0.505252;-0.491252;0.068995;39.03;0
128917;-0.10104;-3.255416;-0.118762;1.30286;1.095503;-0.3291;-1.649066;-0.917996;-1.442845;-2.796579;-1.00454;-0.971631;-1.331161;0.093575;-0.014301;0.894764;0.296869;-1.199949;0.10215;-0.497344;1.158468;0.350398;-0.17877;0.227403;0.281233;0.602338;0.328284;0.275076;160.58;0
128994;1.71622;-3.686181;-0.244497;0.555014;-1.106348;0.420054;-0.195955;1.356219;-0.077767;-0.594053;-0.656128;1.457019;-0.393242;0.536832;-0.510314;1.348876;-0.946289;0.545913;-0.192984;0.531012;-0.354886;-0.128341;0.090472;0.220689;0.650895;0.190927;0.398659;0.382252;14.02;0
129163;-1.478424;-1.565907;0.643124;0.629663;-3.361975;-0.039498;-0.492739;-1.694611;1.463125;1.105422;1.545105;-0.934336;-9e-06;1.004396;-0.199449;1.479557;1.288235;0.301777;-0.13262;0.288542;0.986761;-0.53632;0.1137;-0.247218;-0.386115;-0.305097;-0.266364;0.100541;2.72;0
129187;-0.678375;0.527929;0.454423;0.643647;1.128425;1.075216;0.11748;1.529819;-0.500894;0.140594;-1.578544;-0.38135;-1.173439;-1.267851;-1.717129;0.05944;1.479692;-1.906113;1.257068;-0.066435;0.496449;-0.191725;1.175747;0.531566;-0.27387;0.592759;0.199547;-0.408285;93.26;0
129299;-2.12984;0.229736;-0.277693;-0.916285;-0.320352;-0.459819;0.645356;1.063741;1.797701;-0.917071;0.951328;0.393351;-0.19577;-0.973688;-0.927691;0.428093;0.934121;0.731661;0.067529;-0.59052;0.622749;1.166653;0.23418;-0.0453;0.002515;-0.433651;-0.357282;0.349412;0.71;0
129540;-2.134082;-1.593558;-2.254194;-2.417134;0.542149;0.843117;-0.64686;-0.135232;-0.869261;1.648117;1.889008;1.176091;0.626836;-0.865733;-0.276124;0.181535;0.410072;0.83646;0.435298;1.248093;0.417707;-1.241117;-0.384965;-0.338592;0.003082;-0.307599;0.31403;-0.343751;11.05;0
129593;-1.865137;1.753076;1.636575;-0.711973;2.019272;1.516233;-0.60022;1.140842;-1.834229;0.240977;-0.152769;-0.379718;-0.988777;1.872409;1.511226;0.433076;-0.12592;-0.340383;0.373934;0.762753;1.306349;-0.877452;-0.472782;1.313017;-1.025529;0.442631;-0.054144;-0.15822;7.14;0
129706;-1.030356;-1.409049;-0.108417;0.043934;0.562533;0.3841;0.833111;-0.546119;-0.000263;1.936188;-0.380948;0.39859;-0.815719;0.618136;0.566245;0.381181;0.142461;0.407207;0.166644;-1.526443;-0.156149;-1.395376;1.023691;-0.182761;-0.220471;-0.301487;-0.29577;-0.325057;7.06;0
129751;-0.820351;0.530045;0.14026;-0.849901;0.283811;-0.007661;-1.41058;-1.048147;-1.656707;1.02379;0.101494;-0.302468;1.103721;0.707554;-0.899352;1.521307;-0.670411;0.224797;-0.631337;0.669674;0.491364;-0.315378;-0.329609;-0.482121;0.933522;0.199108;-0.408806;-0.029964;10.77;0
130010;0.492833;-0.89762;2.436748;-1.756239;-0.015233;0.571102;-0.93586;2.08069;0.087376;0.29514;-1.124857;-2.262609;-0.920208;1.094261;1.459493;0.266767;0.115391;1.874794;1.50607;-0.212277;1.337202;-0.449721;0.352551;0.693832;0.72667;-0.24435;0.436531;-0.336824;205.63;0
130069;-1.807873;-1.772983;1.391415;-0.992459;-1.533283;0.431081;-0.002762;-0.594006;-0.044343;2.090155;2.72123;-0.028051;0.298584;-0.994788;-0.011462;-0.829319;0.268397;0.422034;-0.037546;-0.453158;-0.757013;0.1156;0.109164;0.414022;0.886235;0.08514;-0.556313;0.155837;113.39;0
130184;0.553284;-1.316766;0.694138;1.54074;-0.247042;1.351653;1.105653;0.855633;-0.884819;-0.318381;0.703207;-1.219114;1.159685;-1.946749;-1.042515;0.534337;-0.729799;0.088842;0.420213;0.599993;-0.167062;-0.345224;0.250768;-0.404359;0.321158;0.120712;-0.031415;0.137019;22.7;0
130385;0.875753;0.999821;0.016518;1.132438;2.77398;1.075753;-1.211281;1.369521;2.016551;-1.103431;-1.224926;1.268774;-1.164234;-0.050348;-0.081812;0.653108;1.374411;0.919755;0.195585;0.280267;0.409587;0.324685;0.856938;-0.048099;-0.27661;-0.469695;-0.767613;0.248752;181.35;0
130488;-0.982253;0.354574;0.002415;0.313402;-0.467803;1.09175;2.209227;1.009535;-0.054373;1.833292;-0.803331;1.275622;-1.092415;0.871669;0.88643;-0.71332;-0.092435;1.350461;-1.720395;0.078528;-0.636856;-0.567166;0.165303;0.408044;0.133329;0.101663;-0.385562;0.094092;6.73;0
130559;-1.639213;1.404818;0.382573;0.903679;-0.165299;0.078555;-1.684822;0.763133;0.900802;0.748938;0.202716;-0.817638;-0.252222;-0.179689;-1.041684;-0.749313;-0.904703;1.740489;-0.854149;-0.682489;-0.66752;1.510158;0.49684;0.128894;0.311173;-0.257692;-0.508484;0.073758;5.49;0
130956;0.095904;0.354506;0.634429;-1.537346;1.784777;0.473831;1.912346;0.85941;0.97159;1.609245;-1.300312;-0.969798;0.034896;-1.305141;-0.952885;0.846742;-0.196566;-0.501955;0.082319;0.791327;1.471878;0.442765;0.179561;0.479457;-0.171189;-0.46859;-0.979965;-0.323554;120.95;0
131024;-0.465689;-3.057323;2.604217;-1.059503;-2.076978;0.44896;1.477492;1.308369;1.887112;1.050687;-1.514408;-0.612691;-0.645941;-0.859019;1.63375;-0.459072;-0.538164;0.361014;-0.698141;-0.942035;-0.602792;0.371292;-0.291206;-0.004017;-0.896732;-0.545807;-0.214021;-0.22375;79.0;0
131028;0.359686;3.387938;3.754632;0.511641;0.905771;-1.585815;-1.783326;0.428089;-1.380361;1.881389;0.319643;0.537071;1.862431;-1.122088;0.259749;-0.353952;-0.742649;-0.521778;0.316454;0.606078;-0.27749;0.451086;0.296318;0.499029;0.470839;-0.540318;-0.133339;-0.033454;16.6;0
131367;2.99124;0.379042;0.458294;-1.356403;-2.142654;1.441658;-2.033932;0.002826;-1.98322;-0.467558;1.046118;0.540998;0.487082;-0.57787;-0.43921;-0.396094;1.331339;1.94977;-0.747234;0.079079;0.147622;-0.753085;-0.41355;-0.188443;-0.233247;-0.297237;-0.468808;-0.005794;6.03;0
131464;0.063842;0.620382;-3.231447;0.223926;0.60088;-2.200156;0.882632;-1.579039;1.846423;-0.115612;0.953526;3.38397;-0.80214;-1.103005;-0.106654;0.225715;-0.011439;0.039737;0.003692;-0.017505;0.302956;-0.177658;-0.731442;-0.394024;0.325725;0.281359;-0.244163;-0.110183;295.77;0
131505;-1.3165;-0.921929;-1.417134;-1.722785;0.019075;0.967208;-0.477977;0.428571;0.589233;-0.127096;-0.040932;-0.295593;-1.341368;0.150908;0.249826;0.980844;0.865614;0.803942;-1.393062;-0.414394;-0.408021;-0.146517;0.350561;0.642333;-0.822159;-0.668274;-0.093086;0.183666;2.51;0
131506;-1.807235;1.655798;2.75536;-2.27245;0.895112;0.375105;-1.258614;1.273723;0.088942;-0.112396;-0.26;0.100456;-0.090482;-0.515678;-0.186043;0.5984;0.333849;-0.138899;0.667087;0.136807;-0.16177;-0.339833;0.27769;0.177561;-0.333648;0.04092;-0.757833;0.764538;13.5;0
131589;-1.731793;-2.161076;1.105165;1.115232;-1.347215;-0.358103;2.236509;-1.259859;-0.196627;-1.618081;0.072704;1.922416;0.391285;0.618095;1.218345;-0.396792;0.389899;0.419247;0.355301;-1.049227;-0.741329;-0.249921;0.214034;0.419047;0.201725;0.183631;0.012753;0.1336;46.66;0
131608;-2.922394;0.785004;0.66333;1.528405;-0.688346;0.540283;-1.490439;-0.222577;-0.391712;0.268147;1.03197;0.293478;1.736836;-0.927419;0.080027;1.187498;-0.031777;-1.516911;0.39311;0.960675;-0.414239;0.597083;-0.024253;0.746842;0.32814;0.490249;0.241226;-0.221285;494.35;0
131723;1.74885;-3.867766;-0.231925;-0.825766;0.966393;0.576697;-0.911404;0.556194;0.897283;0.952272;-1.261903;-1.067195;0.042782;0.255133;0.593975;0.775095;-0.391516;0.873743;-0.083446;-0.30031;0.497594;-0.042273;-0.054788;-0.349267;0.389252;-0.267051;0.117577;0.257869;58.83;0
131753;-4.424894;0.901571;-1.775423;-2.089057;-0.653569;-1.719374;-0.764414;1.849715;-1.638147;-0.651765;-0.772966;0.348546;-0.263173;-0.026095;0.065817;0.883368;1.097971;1.094213;-0.574661;-0.521127;0.65171;0.215696;-0.681748;0.32475;-0.035814;0.079712;0.125523;-0.205739;68.06;0
131951;0.881804;-2.137622;2.553463;-3.065889;1.092611;1.903448;-3.481317;-1.328697;0.475065;-0.905899;-0.365321;0.707767;-0.96751;0.390188;-0.043986;0.854737;0.542652;-0.497764;1.268144;-0.141532;0.733261;-1.216;-1.16467;1.415195;0.100277;-0.5661;-0.06143;0.116848;14.1;0
132570;-1.762725;0.209201;-1.223047;2.68564;0.338654;0.115944;0.103296;0.994208;1.084448;-0.058183;-0.227084;-0.328278;0.325567;0.525245;0.80259;-0.442838;-0.175539;-1.520299;1.339858;-0.277691;-0.013543;-1.258776;0.540444;-0.097681;0.202638;-0.638037;0.139518;0.156519;77.69;0
132758;-1.06919;2.078199;1.121261;0.228175;-0.565137;3.098594;-1.140333;-0.375766;0.767577;0.945154;-0.03556;0.797327;0.946024;0.627899;0.821668;-0.799471;0.835173;1.245613;-0.067861;0.96742;-0.153607;-0.679634;0.532105;-0.735899;0.166234;0.177597;0.427031;0.076239;38.78;0
132881;-1.821076;1.153301;-1.94406;-0.79335;-0.385189;1.070395;0.995065;-0.751623;-0.12853;-1.082503;-0.005401;0.709227;-1.745872;0.807527;-1.49655;-0.287812;1.278711;1.139056;-0.472795;-1.32469;-0.964659;1.180405;-0.165562;0.501446;0.297014;1.013623;1.005557;-0.195893;3.06;0
132968;2.749436;1.84818;-0.305177;-0.446754;0.054837;0.085698;1.157166;-1.04243;-0.052928;2.635453;0.707505;-0.443861;0.041704;0.530599;-0.027543;0.881732;0.294801;0.66446;-1.410047;-0.047138;-0.269801;1.446174;0.902522;-1.015518;-0.598636;0.323566;-0.4138;0.024715;108.79;0
133055;-0.038185;1.669068;1.519365;-2.646932;-0.253851;-0.897752;0.277334;-0.730096;1.364263;-1.326069;-1.778073;1.546186;-1.009343;0.295951;1.855235;-1.02829;1.314214;-0.15551;0.172379;1.228714;0.116607;0.707767;0.29997;-0.669564;0.968887;-0.595573;-0.331892;-0.16593;141.97;0
133126;1.471238;-1.177009;-0.357038;0.950256;1.057745;-0.127417;0.291378;0.643937;0.590112;-0.532071;-1.613469;-0.765744;-1.333255;-0.630055;-0.416007;-1.147293;-0.430376;-0.235246;-0.551476;0.062575;0.784315;-0.283931;0.19951;0.003792;-0.095793;-0.55266;-0.38832;-0.16743;110.5;0
133214;2.466027;0.765111;-0.536359;2.910153;-0.462365;0.219275;0.192851;-0.221048;1.880699;1.326148;-0.658498;0.442939;1.596225;0.826708;0.403202;-1.586127;-0.793683;1.120587;-0.398496;0.155106;-1.421213;0.307084;1.240853;-0.017539;-0.049347;0.301803;0.50977;-0.544473;34.81;0
133215;0.248641;-3.254106;0.036061;-1.041515;-0.740783;1.969022;-0.878501;0.899943;-1.966966;1.14461;0.900861;-0.586093;0.821805;-0.659009;1.125007;-1.09536;-0.314956;-0.269434;0.77085;-0.011698;-0.255891;0.908771;-0.788077;0.114814;-0.15134;0.353179;0.621887;-0.040595;7.89;0
133223;-2.401466;-1.4584;-1.997364;3.454509;1.306147;1.651458;-0.772387;-1.285;0.947387;1.049186;-0.644989;-1.665979;-0.611974;-0.270237;-1.01841;-0.684398;0.015471;0.13226;-0.789505;-0.489787;-1.664051;1.335176;-0.039267;1.346198;0.120512;0.026831;0.304514;0.714455;1.04;0
133276;-0.500253;2.139293;-2.281462;-0.095295;-0.532538;0.62048;1.630801;0.879427;-0.942396;-0.657125;-0.021904;0.364788;-0.185014;-0.817187;-0.349682;0.119556;1.317623;-0.004431;1.544262;0.42594;-1.180709;-0.828005;-0.538274;0.051614;-0.750026;-0.103218;-0.531447;-0.82584;41.91;0
133444;-1.517384;-0.936114;1.098497;2.436789;-0.695713;2.373024;0.901699;0.566214;-0.130202;-0.45027;0.150703;1.920035;-0.334594;-0.837182;-1.440416;-1.003298;-0.3476;0.275476;-0.833813;-0.137598;0.951748;0.146954;-0.237982;-0.352194;-0.253387;0.255905;-0.120531;-0.733982;167.82;0
133457;-1.051833;-3.501643;-0.617537;0.506254;-3.380216;-2.661521;0.245548;-1.744278;1.463607;-0.843497;0.342419;-0.043303;-1.110602;-0.294321;0.085058;0.592514;0.310444;-0.090169;-1.66803;0.118399;-0.960267;-0.232268;-0.05171;-0.391096;-0.992216;-0.505379;0.139597;0.018969;147.42;0
133656;-0.254516;3.213699;1.086792;0.504706;-1.384515;0.635507;0.734081;1.842418;-1.152587;-0.25901;1.615867;-1.468491;-0.549169;-0.213708;0.340198;0.049661;0.926833;0.008141;-0.543038;0.432758;0.068894;0.42196;-0.037566;-0.278221;-0.243333;0.503446;0.136608;0.247677;112.63;0
133943;-0.331604;0.702693;1.708456;2.688375;-1.107306;1.690017;-0.085744;0.454487;2.277175;0.507193;0.728537;0.229837;0.722612;-0.771013;0.575543;-1.787726;0.382002;1.50487;0.278998;0.350308;0.73911;0.037641;-0.675504;-0.740357;0.082069;0.173319;0.774679;-0.443821;29.63;0
134011;0.733613;1.052547;1.82995;1.18144;-0.69538;0.748092;0.219334;0.960863;1.166227;-0.848787;1.037412;-0.800496;-0.573175;0.031085;1.422136;-0.006301;-0.444466;0.440788;0.100659;0.08459;-0.35168;-0.720233;0.032167;0.341634;0.296136;-0.395159;0.424802;0.071324;169.22;0
134164;1.016743;-1.966212;-2.427723;0.602284;-0.946552;-1.752635;0.727201;1.425802;0.587134;-1.815525;-0.109332;1.053254;0.415467;0.16049;0.047794;0.134548;-1.119607;0.321441;0.138232;0.701892;-0.903599;0.284272;-0.521437;0.184038;-0.030804;-0.041342;0.405511;-0.053297;132.45;0
134196;-0.331583;0.221418;-1.033722;-2.686698;1.406609;1.867959;-2.582108;1.202366;-1.075241;1.364449;1.522974;-0.216348;-0.565737;-0.513084;-1.058885;1.696523;1.028224;0.690293;-0.234421;0.788995;0.076983;-0.501518;0.731922;0.284726;0.148713;1.70048;-0.168555;-0.198798;17.57;0
134291;0.716764;0.175605;0.831754;-2.070236;-1.019704;1.032594;1.113612;-0.100062;-0.247699;-0.106381;0.09304;-1.744837;-1.16683;2.208054;-0.811654;0.222988;-0.925142;-0.939808;-0.415904;0.614246;1.128678;-0.025463;0.464014;0.488416;-0.876685;-0.143819;0.166305;0.12584;91.37;0
134712;-1.141252;-1.691169;0.855033;0.721148;-0.916864;0.476206;1.024582;0.912941;-0.444216;0.905415;-1.974427;0.513439;1.11663;0.32939;-0.703672;-1.546958;-0.34565;0.854789;-1.014033;0.822583;0.714713;0.009065;0.203218;0.377755;0.081079;0.275881;-0.657409;-0.332471;14.82;0
134757;2.493821;-0.563788;3.416651;2.154252;0.264803;0.137516;-0.978053;-2.103951;-1.405544;-0.246966;2.527554;0.216789;-2.075148;0.123534;0.178999;0.212042;0.00919;0.254405;0.094871;1.053935;-0.191314;1.214673;-0.305053;-0.842698;0.653673;0.408831;0.033308;0.335876;74.44;0
134758;-1.172747;-2.865809;-1.350496;0.252401;-1.470321;2.671624;1.532687;0.518582;1.153142;0.681647;0.067106;-0.28688;1.683583;-0.638918;2.128477;0.16348;1.066553;-0.518333;0.845976;-0.918892;-0.416615;0.230877;0.08595;-0.171549;0.241181;0.094232;0.070963;-0.631267;4.72;0
134762;2.264514;-0.869807;1.783934;-0.769653;2.208309;0.611208;-2.75947;2.111657;-0.494802;2.625546;0.560368;-1.018415;0.928027;0.142328;-0.075558;0.542324;0.838029;-0.080846;0.001467;2.133449;0.834175;-0.064228;0.428225;-0.146426;-0.38814;-0.196964;-0.500793;-0.027186;5.29;0
135196;-2.948331;1.414754;0.582135;-2.541622;1.156976;-0.301753;0.427662;-0.777499;-0.243103;-1.156182;-1.069982;1.781246;0.145405;0.241171;1.24039;2.330513;0.107575;0.447855;-0.626244;0.130494;-1.076848;0.52147;-0.221029;0.840127;0.087906;-0.356713;-0.119609;0.035457;161.95;0
