Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Class
156525;-3.153135;0.284502;2.086722;-1.84566;-0.252109;-1.155387;0.952773;0.776273;-0.800758;0.870169;-0.011258;-0.527534;1.169529;-0.615554;-1.107575;-0.523118;-0.584524;-0.296063;0.605394;-0.011123;1.044086;-0.075436;0.188496;-0.649023;-0.370952;-0.412351;0.067632;0.07381;14.57;0
156526;-0.540817;1.743131;-1.211162;-0.644743;1.523722;0.84817;-0.252641;1.033864;-0.272906;0.872773;0.75902;-0.976273;-1.199878;0.538929;1.079983;0.237609;0.426374;0.344792;0.184098;0.089632;-0.051766;0.4233;0.037353;-0.082026;-0.481405;1.115101;0.01831;0.336655;52.8;0
156527;2.689156;1.938804;1.282559;-0.226024;1.339023;0.52493;-0.893362;0.832569;-1.630324;0.708013;0.158302;-0.097589;-0.92527;-0.199905;1.300237;0.368913;-0.584107;0.811864;-0.163385;0.038169;-0.270267;0.081158;-0.247064;0.684297;-0.349052;-0.457626;-0.649043;0.270435;109.74;0
156528;-2.420172;-1.249527;0.034402;2.334287;0.139187;-0.088797;-2.440659;-1.675896;-0.979454;-0.294298;0.834462;0.92341;-0.449696;-0.822953;1.05645;-1.252784;0.253646;0.803872;-0.551729;0.145476;-0.809091;-0.307682;0.194732;0.234207;-0.293394;0.880929;0.336928;-0.305325;18.33;0
156531;-0.654417;-0.156733;-1.038069;0.96841;0.582853;-1.402219;-4.312687;-0.245719;-0.39258;-0.245206;-1.5222;-1.491575;-0.801683;-0.432125;-0.090798;0.690524;-0.676801;-0.239793;-0.627123;1.197957;-0.974436;1.452841;0.575465;0.577524;0.45229;-0.323619;-0.417562;-0.591395;154.98;0
156533;0.582521;1.659892;2.101204;1.435499;-0.038623;1.353016;-0.727384;-0.035986;-1.714648;-0.301371;-0.084906;-0.67301;0.206651;0.728089;0.088389;0.033965;0.204425;0.719527;0.010566;-0.638038;-0.774326;-0.257816;-1.237345;-1.348257;0.004851;-0.540053;0.2555;0.542803;1.83;0
156539;0.857456;-2.846663;1.435375;1.425048;0.040472;-0.67663;-1.950082;0.641244;-0.51543;-2.959478;-0.410819;0.301019;-1.346844;0.525582;0.189163;2.569131;0.602758;-0.077338;0.63315;-0.081617;1.748545;-1.213617;0.365854;-0.016571;-0.628977;0.2726;-0.232682;0.914932;6.0;0
156543;0.562631;3.227414;0.855913;0.248877;-0.175845;-0.058286;0.485257;0.123532;-0.660015;0.089743;0.096215;-2.227799;-0.795626;-0.432696;0.050398;1.52527;-0.209575;0.957971;0.145191;0.177863;-0.845155;-0.155213;-0.682579;0.190802;0.371189;0.209098;0.362682;-0.564615;1731.79;0
156544;1.808724;-1.426436;-1.933231;0.95325;1.661734;-0.924628;0.025864;0.711634;0.08142;0.102553;-0.468762;0.739394;1.330247;-1.818519;-0.054283;-1.419221;2.162302;1.255905;0.451334;0.938252;-1.105764;0.373294;-0.62469;-0.121738;0.426275;-0.538314;-0.137585;0.47551;6.51;0
156548;-1.321707;-2.252232;4.690006;-0.221837;0.950816;-2.962125;-0.151307;0.575373;0.521038;-1.594479;-0.152584;2.114268;0.427242;1.100744;0.245776;0.340493;-0.117127;0.861506;-1.583912;0.110229;0.842382;0.516555;-0.14218;-0.37519;0.237092;-0.015478;0.528257;0.475622;3.58;0
156548;2.896264;-1.354731;-1.652256;0.725885;0.539785;-0.106362;-0.120349;0.122035;-2.334581;1.509221;-0.848982;-1.2568;-0.506479;0.851045;0.721;-1.692365;-0.114253;1.776508;1.505484;-0.307121;0.039082;1.110466;0.414946;-0.055375;0.16494;-0.742985;-0.399846;-0.208596;131.88;0
156552;0.170515;-2.023973;0.754652;0.023105;-1.264192;0.615559;1.416877;1.999099;1.046202;-0.936419;-0.413693;-0.133794;-0.638928;-0.787479;-1.011663;0.823425;1.831111;-0.661754;-0.487904;0.099602;-0.717864;0.681752;0.67967;1.189389;0.008607;0.948855;-0.001329;-0.593984;167.62;0
156560;2.121322;-1.364782;1.55205;3.053901;0.64281;1.09759;1.001245;-0.114183;1.031131;0.464825;-0.911786;-1.215603;-0.177434;-0.152324;-0.153391;-0.945351;-0.926888;0.334881;0.800569;-0.871109;-0.970063;-1.434206;0.554238;0.055409;-0.556419;-0.07385;-0.427625;-0.016608;28.85;0
156568;2.991722;1.823643;-0.860284;2.025307;-0.201561;-1.448627;-0.203917;0.312742;0.523084;0.465689;0.170318;-0.667027;0.237069;1.279101;-0.066615;1.577648;0.357337;-0.81901;-1.555868;-0.022654;0.77179;0.032544;0.293519;0.097153;-0.704996;0.458634;-0.06059;-0.170712;9.69;0
156571;-1.376673;0.614827;0.510574;0.878502;-0.456735;1.500154;1.226319;-0.95599;1.663226;-0.353816;0.026177;-0.080883;0.998861;-0.481139;-0.118863;-1.227163;0.276378;-0.095513;-0.853868;0.341672;0.374436;-0.650438;0.310691;0.523724;0.342213;-0.637363;0.61977;0.473845;23.65;0
156579;0.249292;-0.332788;0.872694;-0.411906;0.324255;0.176378;0.068571;0.757476;0.78011;-0.062364;-1.355069;1.101306;-0.459953;-1.907689;-0.891636;-1.766414;0.587704;1.330003;-0.7677;-0.256372;0.515038;0.509644;-0.56959;0.491358;-0.064454;-0.426749;0.37272;0.318588;70.2;0
156584;-1.069956;-2.036419;-1.922602;-2.386667;1.330226;-0.169021;-2.087457;-0.452923;1.491228;-0.214141;-0.18576;1.057055;0.390966;-0.030386;-0.752025;0.16002;-0.381549;-0.285225;-1.444461;0.342652;-0.88573;-0.283747;0.917428;0.162504;-0.211546;-0.204995;-0.613672;-0.303128;13.46;0
156584;3.782923;-1.916077;3.221285;3.184634;0.57635;1.938526;-0.301624;0.179001;0.575748;0.076109;1.335985;-1.71598;2.117099;0.395436;0.282487;2.370149;-0.831138;0.795232;-0.569697;1.135067;0.036617;0.345269;-0.017952;0.148504;0.044993;-0.380561;-0.193224;-0.69717;87.72;0
156584;-0.999847;0.313644;3.343068;-0.860906;0.399529;-0.528877;0.13513;0.613604;-0.517197;0.599458;1.570189;-0.096973;0.644846;-0.63541;-1.438652;0.196213;-2.108168;0.115137;-1.23752;0.425488;0.050915;0.159739;0.307108;0.844269;0.141325;0.26734;-0.007868;0.512371;17.49;0
156585;0.826654;-0.553561;0.366472;0.779541;1.58316;1.021398;0.842997;1.861354;-2.219816;0.290942;-0.522226;-0.899492;-1.726577;-0.601973;0.645969;-1.654801;0.961629;-0.499161;0.846001;0.201142;-0.603406;-0.84842;0.507423;-0.069141;-0.116205;-0.089674;0.051499;-0.267657;25.88;0
156586;-3.067073;-4.819129;-1.503013;-0.175073;1.790792;2.97484;-2.090058;-0.299779;1.332811;-1.252727;0.110295;-0.878141;1.470308;0.299077;0.517591;-0.336687;0.837619;0.537636;-0.522856;-0.259253;0.516971;-0.341208;-0.573358;0.302156;0.145132;0.237777;0.376914;-0.190084;46.9;0
156599;2.314523;-2.726562;-0.74711;0.900463;-1.029499;2.946437;-1.299864;-2.04078;0.972917;0.217374;-0.420404;1.131988;-0.540008;1.324296;-0.020766;0.357664;-0.264676;-0.227973;-0.187017;-1.239184;-1.523917;-0.096909;0.667743;0.287451;0.720556;0.34161;0.069913;0.239748;0.5;0
156602;-1.450349;-1.245677;-0.693878;-1.128923;-2.140386;0.19645;2.327869;-0.100185;-1.172815;2.144489;0.123705;0.947291;1.062102;0.779636;0.799097;1.225443;-1.067678;1.802026;-0.928697;-0.360143;0.704138;0.169062;-0.294022;-0.161138;0.057868;-0.370349;-0.087264;-0.187192;36.99;0
156604;1.141761;1.379066;1.574985;-0.502433;-0.064977;1.839652;0.470903;-0.397455;0.415011;1.025047;1.436335;-0.105574;-2.005488;-0.472737;0.013985;-0.05498;1.271333;1.416919;-0.783587;-0.907145;0.927118;-0.332816;-0.091772;-0.811678;0.167009;0.069123;0.468621;0.108814;22.24;0
156605;-1.030572;-3.414257;-1.802553;-1.872255;0.636982;0.565975;0.207581;-1.026887;1.571411;-0.686633;0.598061;-0.13676;0.334529;-0.649706;0.179426;1.064858;0.373228;-0.846449;0.300973;-1.277857;-1.478287;0.239185;0.071323;0.104663;0.633486;-0.341309;0.527966;-0.014107;37.14;0
156608;0.688719;-1.659005;-1.025007;1.496092;2.055549;3.241934;-0.938435;1.617577;-1.415019;-0.274282;-0.990196;-2.036853;-0.302163;-1.065214;-1.028266;-1.588163;0.291088;-0.271051;0.321456;0.038136;0.924935;-0.03065;-0.751376;-0.171832;0.686864;-0.873874;0.331646;0.294086;0.76;0
156609;0.051286;-0.453333;-0.494065;-0.556375;-0.439682;-1.328457;-2.487377;-0.547258;-0.008739;0.456472;1.715109;-0.80119;-0.980789;1.194177;0.243037;0.166466;0.692296;-0.89608;-1.858491;-0.329328;0.028349;-0.987693;-0.120795;0.573287;0.169937;0.041948;1.434439;0.016096;9.83;0
156616;1.979029;2.501938;1.186717;1.524416;-1.579505;-1.507593;-1.098828;-0.179201;0.951172;-2.508517;2.096519;-0.478314;-0.270267;0.503732;-0.981998;0.667454;0.156149;-0.061241;0.354046;-0.644975;-0.20365;0.119445;-0.544791;0.327285;-0.345515;-0.279019;-0.14352;-0.088556;107.89;0
156623;-2.420768;-0.59426;3.159903;1.331418;-1.146085;2.606544;-2.116401;0.431218;0.695425;-0.596874;2.035114;1.036666;-1.69924;0.456554;-0.104117;-1.012263;0.811124;0.406557;0.298142;-0.125635;-1.509761;-0.076178;0.253365;-0.493164;-0.485817;-1.093599;0.867198;-0.019463;6.5;0
156627;1.515357;2.57788;-0.786246;-1.12311;-1.212194;0.232931;-0.856527;-0.560475;0.930705;-1.835894;1.188356;0.191491;0.328752;0.19177;0.927082;-0.748185;0.463316;0.529556;0.469196;-0.653171;0.539704;0.496864;0.024546;0.230438;-0.381099;0.500201;0.065746;-0.319331;30.65;0
156629;-5.712802;-0.840775;2.104362;0.242063;-0.874637;0.806601;-1.589231;-0.86917;1.06793;1.094005;0.066888;1.174158;1.111125;0.837042;0.944322;-0.763225;0.689725;-1.980415;-1.59814;-0.974206;0.109019;-0.57371;-0.351628;0.569947;0.027566;-0.145792;-0.126006;0.034283;1.52;0
156629;0.679729;3.26492;-3.962369;1.473625;0.381919;-0.015709;0.013531;0.149054;-2.178724;-0.96854;-0.22316;-0.425891;0.443362;0.827288;1.336613;-1.042368;-0.23579;0.560291;0.245004;-0.186838;-0.527721;0.09285;0.455421;0.251519;0.199931;0.364673;0.190422;-0.67514;15.68;0
156629;0.633451;-0.75899;-0.451397;1.68099;1.847547;1.075659;-3.472597;0.443859;-1.559654;1.08438;0.058214;-0.624631;-0.473251;-1.22211;0.326896;0.723261;-0.961073;1.605092;0.555741;-0.923049;-0.309196;-0.491863;1.090488;0.299089;0.128427;0.031057;0.255749;0.409006;16.19;0
156631;-1.221225;2.302756;-2.123387;0.663019;0.358075;0.28217;-0.323723;-1.560012;-0.047695;-1.567311;0.482719;1.037734;0.957015;1.182903;-0.825059;-0.002339;0.409879;-0.902447;0.303558;0.250321;1.312393;1.148492;0.052191;-0.446872;-0.200884;0.430867;-0.508398;-0.158625;9.31;0
156632;-0.973768;-2.43634;-0.88503;-0.651214;-0.858251;-0.459397;-1.506057;-0.91976;-0.087161;0.555727;0.398377;-0.361554;-1.187142;-0.210084;-0.873683;-1.297459;0.846867;0.409998;0.037741;-0.214174;0.238769;1.432381;1.080838;0.17075;-0.361345;-0.875106;-0.058214;-0.109763;41.09;0
156633;-0.728331;-1.62655;-0.116961;2.869297;-1.31467;-1.113652;1.814824;-0.15214;-0.958542;0.205872;-0.624182;-0.592553;0.508738;-0.766341;0.887062;0.231825;0.082069;-1.202622;1.243619;-0.347401;-1.055523;0.161243;0.757103;0.600053;0.962221;0.273459;-0.207296;-0.938291;24.39;0
156647;-5.352159;-2.446845;-2.976412;-1.067144;2.994907;0.47995;-1.396322;-1.312174;-0.404209;-0.597106;-0.635717;-0.545063;1.292126;-0.630474;0.457644;0.634729;-0.498245;-0.699284;-0.625306;-0.977636;-0.713761;-1.884075;0.383623;-0.910417;0.421666;-0.448064;-0.118279;-0.009905;23.53;0
156649;-0.452322;0.61755;3.102021;-0.330547;-0.54186;0.212735;-1.672882;1.561516;0.346619;0.088375;1.99957;0.758661;-0.494923;-0.620413;-0.775453;-1.265253;-1.04008;0.808907;0.044968;0.928698;-0.221374;-0.898395;0.602465;-0.146072;-0.164698;-0.493179;0.355766;-0.009232;2.33;0
156652;0.465204;-0.231899;0.584822;0.455497;-0.050753;1.081779;0.430934;0.043229;-0.182677;0.120892;0.375006;-0.024478;-0.647286;-1.000312;-0.607477;-0.203493;-0.123786;-0.835906;-1.411913;0.097631;-0.950224;0.246025;0.033165;-0.40335;0.308533;0.014394;0.188977;-0.369232;39.51;0
156653;-2.310615;-2.569224;-0.824044;-0.178858;1.511138;0.569662;-1.788147;0.746689;-1.007556;-0.627899;0.349106;0.215352;0.074408;0.200121;-0.788336;-1.168694;0.134718;-0.056174;-0.140189;-0.255287;1.276689;-0.569943;-0.430806;-0.214205;-0.182308;0.294294;-0.211558;-0.116327;120.57;0
156662;-0.013659;-1.664206;-1.398091;-0.163754;-0.240438;1.302993;0.184047;1.10206;0.602367;2.164432;0.926609;-0.120783;-0.757827;-0.147924;-1.303464;-1.285368;0.207943;0.266969;0.468611;-0.461556;-0.488771;0.105325;0.122774;-0.327733;1.136314;0.857907;-0.158181;-0.01666;5.97;0
156665;-3.081825;-1.713236;1.524574;-0.188848;0.988252;0.53299;1.497454;-0.626847;1.60604;-0.257122;-0.919523;2.011402;-0.066169;0.444224;0.001113;-0.241064;0.126296;0.18883;-1.609805;-0.744638;-0.615799;-0.971642;-0.233499;-0.109179;-0.135581;0.305173;-0.29803;0.121204;30.53;0
156665;3.232376;0.425062;0.758131;-0.813736;-1.973046;1.491412;-1.218748;0.219713;0.275306;-0.707935;1.094148;2.258621;0.630932;0.720909;-1.143379;-0.029581;0.794515;-0.119345;-0.656373;0.598037;-0.234552;-0.339119;0.106543;0.128159;-0.344061;0.364306;-0.193552;-0.271188;337.3;0
156665;1.251925;0.141678;0.808566;-1.069106;0.182536;3.330093;-1.204726;1.613136;1.893401;0.434627;0.051624;-1.49653;1.5898;-0.698256;-1.625816;-0.664521;-1.242777;-0.215737;0.246242;0.371858;0.30024;0.574784;-0.528271;0.462077;-0.257577;-0.620259;-0.881069;0.103221;64.05;0
156667;4.392277;-1.500958;0.701319;2.768715;1.364946;-2.363258;0.110245;0.120488;-1.166756;0.083827;-0.26946;1.198318;-0.344115;0.098064;-1.465042;-0.642247;-0.294564;1.028967;0.90756;0.256844;0.068304;0.039855;0.723294;-0.216946;-0.456937;0.351416;0.137221;-0.592581;22.2;0
156671;1.278998;-1.625201;0.478149;1.207022;-0.216042;-0.509976;3.54173;0.62651;0.89963;-0.181119;0.202952;2.447783;-0.710687;0.177666;-0.229737;-1.444793;-0.722338;-0.387985;-0.405774;1.500888;-1.227467;0.027063;0.454502;-0.076093;0.005644;-0.316689;0.083748;-0.387424;153.3;0
156675;-1.335816;-3.360139;-1.090088;-0.469892;-1.135341;1.309261;2.252717;-1.396792;-1.417248;-0.478632;-1.373665;-0.702284;0.651515;0.249894;-0.143515;1.417632;0.098037;-1.430976;0.10012;0.403088;-0.60988;-0.345637;0.461838;0.226287;0.747087;-0.140691;-0.090759;0.252756;212.83;0
156677;-1.609024;-2.437067;0.618066;-2.638524;-0.859932;0.844492;1.840033;2.434655;-0.531203;0.877214;0.805478;0.121568;0.755451;-0.52966;1.45924;1.234337;0.931863;1.344021;-0.050989;-1.063287;-1.154279;1.502837;0.895763;-0.538714;-0.045621;0.005652;0.103699;0.007969;117.45;0
156677;-2.62768;0.075004;2.622296;-0.207463;0.713984;-0.016937;0.354741;0.202317;-1.917855;0.362765;1.122603;1.035341;0.054643;0.530672;-0.631146;-0.830236;0.58108;-0.494506;-1.003524;0.70167;-0.845616;0.44098;0.102941;-0.281952;0.049766;-0.05474;0.182867;0.032185;50.59;0
156680;2.810166;0.506411;-2.033883;-2.770676;-2.245012;-0.988043;-1.221385;-0.01929;1.669527;-1.248834;-1.108984;-1.190797;0.283692;-0.150384;0.476322;0.233444;-0.018433;1.77769;0.101505;-1.529583;-0.456591;0.904088;0.625372;0.447134;-0.672875;-0.103406;0.069523;-0.12127;58.94;0
156680;1.200906;-3.077966;0.677133;-1.259527;1.49031;0.05789;-1.473951;0.853614;-0.009186;-0.093376;0.08945;0.912846;0.576255;0.419708;0.675023;-0.326278;-0.455961;-0.004094;0.587764;0.074201;0.857609;-0.279884;-0.061032;0.170017;0.061409;0.843322;0.134745;-0.090013;5.48;0
156685;-2.58572;-0.074205;0.134648;1.088829;0.072934;-1.792506;-0.712239;1.422054;1.247403;2.347173;0.059601;-1.346789;-0.432934;-0.040501;-1.277038;-0.104369;0.114535;0.168813;0.290408;-0.959123;0.40442;0.030262;0.302933;-1.758911;-0.314148;-0.065932;-0.167524;0.443757;5.77;0
156686;-0.773911;3.166446;-0.715344;-0.271317;2.518031;-0.035125;-1.603594;-0.327882;0.21577;0.72022;-0.500013;-2.025256;-3.392132;0.964293;0.541452;-0.115599;0.234031;-1.143494;0.189473;-1.979297;0.145676;1.104463;1.048432;-0.245114;-0.585043;-0.728707;-0.149007;-0.076198;12641.53;0
156692;-3.399223;0.099184;1.826745;1.23153;2.865524;0.56034;-0.511163;0.139484;0.564378;-1.163005;1.306761;-0.384711;0.877694;-1.707894;-0.159399;0.385022;0.594154;0.733281;-0.203384;-0.496077;-0.012721;0.980482;-1.221438;-0.255287;-0.070733;0.466893;0.187618;0.112861;28.06;0
156693;-0.070093;1.382378;1.449241;1.475233;-2.185213;1.532091;0.076181;-1.063056;1.87279;0.189413;-0.261209;0.280061;-0.430649;0.664154;-0.43274;-0.486493;-0.353733;-1.219994;0.253631;0.792275;-0.34902;-0.157279;0.61495;-0.048593;-0.168578;0.253768;0.167792;-0.030996;27.31;0
156694;0.23971;-2.200841;-0.983318;-2.9553;0.632839;-0.136966;1.085834;-0.489826;-0.632471;0.299904;0.221781;-1.06357;0.635641;1.551052;-0.154984;0.118939;1.223018;1.188465;-0.607114;-0.683905;0.937062;0.202942;-0.683693;-1.170032;0.644296;0.213414;-0.365539;0.08571;2.66;0
156699;-1.185582;-1.609784;2.238962;0.748011;-2.417371;0.06358;0.991202;-1.87762;0.656315;-1.333899;2.044538;0.07647;-0.267649;-1.138276;-0.390765;-0.083648;-0.184937;-1.15961;0.536792;-0.98034;-0.038157;0.28173;-0.565748;0.65808;-0.294413;0.655098;0.685876;-0.3438;52.74;0
156700;-0.143701;-0.815183;1.062153;-0.343349;1.233036;1.206152;-1.631055;0.54092;3.039965;0.309356;-0.023188;0.225477;-0.302739;-0.078596;-0.646018;1.139102;0.494657;0.049441;-0.257116;0.223266;-0.335141;-0.338524;-0.402535;1.213844;0.205942;-0.168374;-0.249983;0.276946;1.31;0
156707;1.362761;0.772719;2.078046;-1.219657;-1.589275;-2.606979;0.425085;-0.32977;2.249427;0.673259;-0.068152;-1.84945;-0.357976;0.633064;1.090998;1.164273;0.129795;0.170467;-0.324745;-0.225498;0.316441;-0.4471;-0.365895;-0.586113;-0.886292;0.100187;-0.284487;-0.327666;277.23;0
156709;2.216174;0.354797;1.166756;-0.178521;-0.8841;-0.402558;1.480617;1.728148;0.357386;-2.48632;-0.284913;-0.430867;-0.042983;-0.291092;0.034496;-0.190733;-1.111104;0.518256;2.062874;-0.015214;0.450449;0.68556;0.137134;-0.529821;0.644579;0.149483;0.524196;0.433378;9.51;0
156711;0.741133;-3.579454;0.344565;-0.776273;2.860977;2.517376;0.88841;0.278923;-0.041928;-1.213614;3.040245;-1.547885;0.550828;0.079875;1.797263;-1.350146;-1.786754;-0.91593;-1.153743;-0.337966;1.403322;0.849783;0.785737;-0.743448;0.601879;0.11557;0.320922;0.022443;2032.19;0
156715;-0.081581;3.97445;3.934363;2.158112;2.290778;-0.227162;0.700178;2.378986;-1.33468;3.134887;-1.477635;-1.719167;0.260582;-0.338498;0.514001;0.755067;0.731061;-0.023608;0.251181;-0.310962;0.9978;-0.772681;0.500867;0.340124;-0.012129;-0.368469;-0.007626;0.458556;28.57;0
156717;-0.698367;2.009254;0.033751;-1.571669;1.157321;0.349176;-0.416409;0.811791;0.383337;0.176292;0.342041;0.081874;-0.197145;0.831772;0.28308;0.957667;0.878878;-0.733817;1.403019;0.264138;0.718223;-0.375739;1.159531;-0.588694;0.953849;-0.315122;-0.079743;0.129894;81.42;0
156724;-0.270746;-1.482949;-2.624873;-0.338018;-3.071735;-0.139393;-0.910069;0.474628;-0.523442;2.616805;-0.04665;-0.259606;0.646553;0.110999;-0.600482;-0.048357;-0.031661;-0.551519;-1.032571;0.463745;-0.102106;0.847709;0.256722;-0.063072;-0.596815;-0.917848;-0.461187;-0.526323;3.37;0
156726;1.174683;-0.469419;-1.875315;-1.868116;-1.85141;-1.717618;-1.076222;1.102846;2.601077;-0.32572;-1.214179;-0.590865;-1.924025;0.092743;-0.062843;0.894768;0.505998;0.622915;1.658726;0.486728;0.342471;-0.507216;0.288785;-0.423971;-0.2788;-0.357688;0.280647;0.440272;20.34;0
156736;-1.10007;2.175261;0.714001;0.584935;-0.632985;-1.045697;-0.407173;-0.373503;0.888276;1.396832;0.479546;0.51793;0.8176;0.015983;-0.895335;0.276769;0.486136;-1.286583;-0.266079;0.027619;-0.914091;-1.870038;0.209812;-0.424822;0.058027;0.438494;-0.256368;0.124091;3.24;0
156740;-1.795942;-2.30818;1.411926;2.105036;1.278454;0.664633;0.048364;-1.154006;0.883674;-0.123374;0.346652;0.384968;-0.728801;-0.2312;-1.627176;-0.098457;0.37977;0.661614;1.554261;0.033262;-0.353589;0.692187;-1.164551;0.282299;0.057645;-0.441851;0.435322;0.222943;39.85;0
156740;1.601307;-0.33685;-2.247003;1.308042;1.458912;1.081005;-2.695348;1.481745;-0.754011;1.315434;-0.850061;-0.429056;-1.122867;-0.109649;-0.116721;0.328934;1.568746;1.175151;-0.623845;0.172145;0.023883;0.041431;-0.087349;-0.572539;-0.524452;0.397567;0.313124;0.180591;42.26;0
156740;0.566426;0.168443;-0.087209;-3.46751;2.455717;-1.599504;-0.096414;-1.709845;2.30314;-0.715503;0.421252;-0.990262;-0.29264;0.529435;1.595332;-0.241888;-1.288453;0.440135;-0.056805;-0.596358;0.276604;-0.927953;0.703331;-0.212537;-0.360363;-0.756893;0.252028;0.141916;1.17;0
156740;-1.357143;-1.819134;1.418833;1.586668;0.811603;1.194495;-0.532606;-2.115646;-2.678376;0.926393;2.310278;0.035975;0.020055;-0.494854;0.00874;-0.068119;-0.657154;-0.618706;-0.709374;-0.739929;-0.683488;-0.36216;0.436683;0.068156;-0.108154;0.077713;-0.046237;-0.098567;6.71;0
156745;-3.732147;-0.07544;-0.985018;0.382739;-0.637151;0.991729;-1.802417;1.53196;-0.329988;-1.639532;-1.15123;0.94754;-0.120548;-1.030725;1.195854;0.635213;-0.695694;-0.085327;0.913003;1.212691;-0.520628;-0.705401;-0.871665;-0.785857;0.307514;0.731676;0.632243;0.015866;42.55;0
156751;-1.635963;0.546982;-0.384289;-2.819361;2.348633;-0.74597;-0.57435;0.659029;-1.055497;-2.537645;0.683848;-0.211431;-0.142966;2.352021;1.78894;-0.725856;-1.818138;-0.791111;-0.716086;0.037715;1.069474;0.02357;0.507984;0.016911;0.420221;0.58101;-0.017884;0.085204;25.83;0
156754;-3.31038;0.42232;-0.817516;-1.311683;-2.470551;-2.21775;0.885027;-1.016362;-1.042272;0.134736;2.110367;-0.146062;0.698795;0.35054;0.518038;0.196441;-0.49265;-0.329661;-2.249681;1.707041;0.08854;-1.22649;-0.081184;-0.066193;0.686227;0.091951;0.234132;0.021021;79.16;0
156759;1.495327;2.562018;-2.576334;1.047747;-1.022661;-1.83653;-0.140505;-0.475388;-0.302934;0.242001;0.316361;1.009543;-0.735622;-0.084763;1.828517;-1.662893;0.084027;0.116406;0.068989;-1.598511;-0.675204;0.174197;-0.025518;0.264259;0.146927;0.255662;0.004907;0.000829;3.81;0
156771;2.750054;0.761076;-1.498369;0.648757;-0.491203;-0.398993;-0.549682;-0.774381;-0.061985;2.584504;-0.331731;0.927295;0.963858;1.917043;-0.446977;-1.08573;0.25155;-0.236337;0.145991;-1.073972;1.219496;0.639741;-0.786155;0.160328;0.738232;0.157756;-0.159098;0.427295;7.41;0
156774;2.358323;-0.904092;0.113408;-0.169721;-0.177298;1.031826;-0.282737;-1.571973;-2.667788;1.28382;1.363088;-1.414779;-0.53533;0.681452;-0.802391;-0.227808;0.724048;0.726534;-1.495563;0.31302;-0.638287;-0.05929;-1.232834;0.423811;0.09204;-0.077973;0.862638;0.041526;10.84;0
156776;-1.901837;0.877544;-0.156651;1.771929;0.329901;1.226528;-0.105756;0.208718;-1.170134;1.771901;-0.288779;0.836332;-0.070686;1.217917;0.340341;-1.645767;-0.669636;2.488972;-1.049636;-0.258011;-1.132388;0.394747;0.962714;0.227844;0.152557;-0.364329;-0.010021;0.356301;13.55;0
156781;-2.878932;-0.726583;0.050495;-2.632989;-0.224916;-0.949928;0.660842;-0.130989;-1.320013;0.768339;1.39163;0.848703;0.01058;0.945161;-2.366632;1.624025;0.194203;0.844304;-1.57908;-0.111295;0.116462;0.905275;-1.427237;-0.494794;-0.587466;0.057016;0.086206;-0.12858;17.08;0
156790;2.827794;-0.61114;2.966439;1.100211;2.696432;1.040153;-0.247867;-0.576301;-1.852977;-0.495452;0.534054;-1.520734;0.083408;-1.440806;0.558204;-0.801088;-0.422292;-0.162469;-0.418146;0.580185;-0.500648;-0.576303;-0.507533;-0.573361;-0.40177;-0.66386;0.032723;0.449586;26.73;0
156792;0.796794;0.669011;-1.426118;0.390063;0.441994;0.727506;-1.235832;0.601198;-0.637521;-0.934882;1.092156;0.611863;-0.974751;-0.540741;0.246084;-0.683789;-1.416928;-0.442956;-1.161461;0.403433;1.183351;-0.206586;-0.947047;-0.075719;-0.143307;0.255041;-0.371753;-0.371803;215.21;0
156793;-0.879626;0.966013;-2.476467;-0.660002;-1.303521;1.735375;-2.324872;0.801597;-2.032416;-0.603948;0.821377;-0.399135;0.711018;-0.867189;-0.687856;-0.205963;0.136108;-0.298221;-0.446852;-0.487086;-0.606122;-0.375483;-0.423322;0.846895;0.035367;-0.257842;-0.577382;-0.150973;69.79;0
156797;1.798147;-1.894807;2.211022;1.653039;-0.19077;-1.966748;1.949929;-2.574823;1.115472;-0.188811;1.007265;-0.817246;-1.445974;0.333535;0.665653;-1.367182;0.783252;0.014957;0.78726;-0.445989;1.272524;-0.215449;0.021422;0.339595;-0.409351;-0.228289;0.526204;0.44855;59.26;0
156798;1.112785;-2.875215;1.495919;1.895028;-0.757786;-1.501086;-0.204658;1.425113;0.042121;-1.400055;-0.844912;-0.191732;-0.008289;-0.417229;-1.277788;0.753363;0.128211;1.008246;-0.496976;-1.293687;0.564998;-0.862234;-0.207567;0.591858;0.0738;0.342945;0.001579;-0.220875;17.11;0
156798;-0.380586;-0.195721;0.205093;1.943245;0.269983;0.489857;-0.651567;0.308335;0.060601;2.885438;-0.385993;-0.379684;0.912765;-0.135488;0.473161;0.233052;-1.121577;1.494297;0.866815;-0.822918;0.609197;-0.687079;0.717928;0.904453;-1.44678;-0.013563;-0.420735;0.13269;28.38;0
156816;-1.13996;0.407135;-1.635093;-3.114801;1.205064;-0.022721;0.343691;1.76819;0.542735;0.791964;-1.146864;-0.949235;-0.666931;2.183425;-0.97639;0.209213;0.352501;0.62258;-0.960862;-0.271391;-0.352775;0.143961;0.42841;0.433163;0.071449;-0.306636;0.389677;-0.209151;13.06;0
